flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,actual_label,baseline_prediction,baseline_attack_probability,perturbed_prediction,perturbed_attack_probability,prediction_changed,attack_evasion,original_dst_port,original_src_port,scenario
FLOW_298427,1499262487.602294,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.43,True,True,52556,80,src_port_randomized
FLOW_464570,1499262820.585863,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.495,True,True,41706,80,src_port_randomized
FLOW_204559,1499262304.238435,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.445,True,True,54224,80,src_port_randomized
FLOW_477376,1499262838.361358,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,48910,80,src_port_randomized
FLOW_234855,1499262355.570971,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,44018,80,src_port_randomized
FLOW_199792,1499262288.138846,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.43,True,True,80,51276,src_port_randomized
FLOW_232115,1499262354.663972,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.99,0,0.345,True,True,80,42298,src_port_randomized
FLOW_168866,1499262222.749739,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,59148,80,src_port_randomized
FLOW_295773,1499262486.805298,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.43,True,True,52158,80,src_port_randomized
FLOW_378422,1499262639.185752,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.48,True,True,45814,80,src_port_randomized
FLOW_355173,1499262603.581709,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.15,True,True,60668,80,src_port_randomized
FLOW_627754,1499263138.311804,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.245,True,True,80,51684,src_port_randomized
FLOW_520492,1499262922.404955,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.5,True,True,46172,80,src_port_randomized
FLOW_368686,1499262622.188435,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.985,0,0.49,True,True,40226,80,src_port_randomized
FLOW_542507,1499262972.007668,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,58922,80,src_port_randomized
FLOW_513358,1499262906.398401,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.455,True,True,40340,80,src_port_randomized
FLOW_274726,1499262438.193765,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.44,True,True,39406,80,src_port_randomized
FLOW_458263,1499262805.484215,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.345,True,True,80,37794,src_port_randomized
FLOW_344908,1499262586.438394,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.1,True,True,80,55212,src_port_randomized
FLOW_667465,1499263206.598876,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.295,True,True,80,45996,src_port_randomized
FLOW_366332,1499262621.426435,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.98,0,0.38,True,True,80,38808,src_port_randomized
FLOW_188868,1499262270.911466,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,44850,80,src_port_randomized
FLOW_364636,1499262620.882498,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.49,True,True,36412,80,src_port_randomized
FLOW_583163,1499263040.597623,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.49,True,True,49390,80,src_port_randomized
FLOW_614698,1499263106.045785,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.46,True,True,43976,80,src_port_randomized
FLOW_225788,1499262337.978427,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.465,True,True,80,38386,src_port_randomized
FLOW_211045,1499262307.507,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.43,True,True,55004,80,src_port_randomized
FLOW_679220,1499263224.732499,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.455,True,True,52840,80,src_port_randomized
FLOW_457369,1499262805.138224,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.44,True,True,80,37308,src_port_randomized
FLOW_540659,1499262971.429577,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.45,True,True,57968,80,src_port_randomized
FLOW_658805,1499263190.047319,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.43,True,True,80,38108,src_port_randomized
FLOW_345658,1499262586.68651,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.425,True,True,55598,80,src_port_randomized
FLOW_655134,1499263188.932386,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.9,0,0.435,True,True,80,39408,src_port_randomized
FLOW_241039,1499262371.07751,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.345,True,True,80,47996,src_port_randomized
FLOW_298348,1499262487.578217,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,54130,80,src_port_randomized
FLOW_211874,1499262320.133597,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.995,0,0.14,True,True,59096,80,src_port_randomized
FLOW_514373,1499262920.489898,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.855,0,0.175,True,True,42902,80,src_port_randomized
FLOW_458357,1499262805.513255,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.38,True,True,37854,80,src_port_randomized
FLOW_316381,1499262521.637256,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.4,True,True,80,37026,src_port_randomized
FLOW_345304,1499262586.563403,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.075,True,True,80,55430,src_port_randomized
FLOW_425127,1499262738.240119,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.38,True,True,80,46242,src_port_randomized
FLOW_317541,1499262522.000257,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.43,True,True,80,35418,src_port_randomized
FLOW_567560,1499263021.611095,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.34,True,True,80,45374,src_port_randomized
FLOW_671194,1499263222.072466,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.455,True,True,43058,80,src_port_randomized
FLOW_585770,1499263055.276182,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,55608,80,src_port_randomized
FLOW_379249,1499262652.949814,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.43,True,True,47110,80,src_port_randomized
FLOW_628939,1499263138.676982,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.46,True,True,50914,80,src_port_randomized
FLOW_548120,1499262987.523078,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.47,True,True,80,57524,src_port_randomized
FLOW_401357,1499262688.564559,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.985,0,0.48,True,True,59494,80,src_port_randomized
FLOW_207111,1499262305.061441,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.91,0,0.4,True,True,55762,80,src_port_randomized
FLOW_344376,1499262586.24246,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.345,True,True,80,54892,src_port_randomized
FLOW_228493,1499262339.465609,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.14,True,True,39572,80,src_port_randomized
FLOW_415176,1499262721.116754,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.49,True,True,40326,80,src_port_randomized
FLOW_232015,1499262354.631974,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.995,0,0.345,True,True,80,42238,src_port_randomized
FLOW_652423,1499263174.438802,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.38,True,True,80,37414,src_port_randomized
FLOW_125110,1499261157.729364,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.905,0,0.36,True,True,35642,80,src_port_randomized
FLOW_235506,1499262355.791925,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.185,True,True,80,44416,src_port_randomized
FLOW_181009,1499262254.774785,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.475,True,True,80,39976,src_port_randomized
FLOW_564806,1499263007.001502,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.465,True,True,80,43786,src_port_randomized
FLOW_125286,1499261157.749327,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.885,0,0.425,True,True,36842,80,src_port_randomized
FLOW_208169,1499262305.421376,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,54560,80,src_port_randomized
FLOW_370325,1499262635.953751,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.97,0,0.215,True,True,41780,80,src_port_randomized
FLOW_157107,1499262204.264336,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,53428,80,src_port_randomized
FLOW_612980,1499263105.51272,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.455,True,True,80,43352,src_port_randomized
FLOW_603575,1499263088.986234,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,36304,80,src_port_randomized
FLOW_220602,1499262336.409575,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.9,0,0.455,True,True,35724,80,src_port_randomized
FLOW_378380,1499262639.053966,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.46,True,True,45598,80,src_port_randomized
FLOW_171220,1499262237.222268,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.465,True,True,80,34448,src_port_randomized
FLOW_543117,1499262972.210512,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.475,True,True,80,58532,src_port_randomized
FLOW_644893,1499263171.932849,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.375,True,True,80,33374,src_port_randomized
FLOW_299144,1499262487.836234,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.945,0,0.415,True,True,54612,80,src_port_randomized
FLOW_641736,1499263156.411304,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,59352,80,src_port_randomized
FLOW_535300,1499262955.051991,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.39,True,True,80,54708,src_port_randomized
FLOW_308077,1499262504.329752,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.44,True,True,57308,80,src_port_randomized
FLOW_622027,1499263122.354251,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.465,True,True,80,48436,src_port_randomized
FLOW_442794,1499262772.297193,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,55368,80,src_port_randomized
FLOW_556047,1499262990.116151,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.445,True,True,38676,80,src_port_randomized
FLOW_352441,1499262588.950205,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.33,True,True,57874,80,src_port_randomized
FLOW_651334,1499263174.079846,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.48,True,True,36768,80,src_port_randomized
FLOW_627407,1499263138.206805,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.345,True,True,80,46274,src_port_randomized
FLOW_200355,1499262288.322864,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.46,True,True,51626,80,src_port_randomized
FLOW_285689,1499262455.446146,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.48,True,True,80,46466,src_port_randomized
FLOW_371470,1499262636.377748,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.145,True,True,42438,80,src_port_randomized
FLOW_189310,1499262271.060481,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,45106,80,src_port_randomized
FLOW_571398,1499263022.811076,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.33,True,True,80,47370,src_port_randomized
FLOW_386233,1499262655.43752,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.44,True,True,50958,80,src_port_randomized
FLOW_628673,1499263138.60279,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.345,True,True,80,52178,src_port_randomized
FLOW_616740,1499263106.715697,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.46,True,True,45202,80,src_port_randomized
FLOW_153521,1499262203.210261,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.99,0,0.43,True,True,50766,80,src_port_randomized
FLOW_585603,1499263055.224211,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.495,True,True,55514,80,src_port_randomized
FLOW_463322,1499262820.186871,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,41018,80,src_port_randomized
FLOW_341638,1499262571.802939,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.5,True,True,52688,80,src_port_randomized
FLOW_299590,1499262487.981238,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.44,True,True,54106,80,src_port_randomized
FLOW_362575,1499262620.285706,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.675,0,0.34,True,True,36950,80,src_port_randomized
FLOW_435590,1499262755.909577,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.99,0,0.425,True,True,80,52722,src_port_randomized
FLOW_598531,1499263072.703654,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.42,True,True,80,34416,src_port_randomized
FLOW_498157,1499262887.847887,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,60904,80,src_port_randomized
FLOW_360079,1499262605.074899,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.975,0,0.235,True,True,34940,80,src_port_randomized
FLOW_373524,1499262637.024983,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.995,0,0.44,True,True,80,43610,src_port_randomized
FLOW_400728,1499262688.370538,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.35,True,True,80,59530,src_port_randomized
FLOW_427835,1499262739.223081,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.745,0,0.4,True,True,80,46372,src_port_randomized
FLOW_242524,1499262371.528495,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.985,0,0.445,True,True,80,48716,src_port_randomized
FLOW_675474,1499263223.47849,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.985,0,0.44,True,True,50694,80,src_port_randomized
FLOW_287679,1499262469.53171,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.935,0,0.335,True,True,80,48070,src_port_randomized
FLOW_271021,1499262437.01797,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,37788,80,src_port_randomized
FLOW_224315,1499262337.52847,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.49,True,True,80,58408,src_port_randomized
FLOW_186238,1499262256.776792,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.445,True,True,38526,80,src_port_randomized
FLOW_285458,1499262455.370128,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.465,True,True,80,46310,src_port_randomized
FLOW_483188,1499262854.91185,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.955,0,0.41,True,True,80,52312,src_port_randomized
FLOW_189411,1499262271.094503,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.495,True,True,45164,80,src_port_randomized
FLOW_570732,1499263022.591091,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.415,True,True,80,46974,src_port_randomized
FLOW_330728,1499262554.001397,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.455,True,True,46104,80,src_port_randomized
FLOW_397915,1499262687.46256,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.995,0,0.385,True,True,80,56542,src_port_randomized
FLOW_340961,1499262571.565163,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.995,0,0.455,True,True,80,52256,src_port_randomized
FLOW_231339,1499262354.40601,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.995,0,0.485,True,True,35474,80,src_port_randomized
FLOW_535271,1499262955.040971,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.39,True,True,80,54676,src_port_randomized
FLOW_616212,1499263106.529699,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.48,True,True,80,44898,src_port_randomized
FLOW_385729,1499262655.22554,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.49,True,True,50556,80,src_port_randomized
FLOW_293758,1499262471.451626,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.465,True,True,80,51314,src_port_randomized
FLOW_481295,1499262854.286982,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,51252,80,src_port_randomized
FLOW_371566,1499262636.402022,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.455,True,True,42506,80,src_port_randomized
FLOW_668124,1499263206.813933,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.46,True,True,43312,80,src_port_randomized
FLOW_404353,1499262703.611135,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.46,True,True,34254,80,src_port_randomized
FLOW_595633,1499263071.799702,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.385,True,True,80,33076,src_port_randomized
FLOW_278291,1499262439.907255,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.395,True,True,41422,80,src_port_randomized
FLOW_527895,1499262939.69453,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.47,True,True,49618,80,src_port_randomized
FLOW_172633,1499262237.654242,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.485,True,True,80,60796,src_port_randomized
FLOW_653623,1499263188.477906,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.21,True,True,38570,80,src_port_randomized
FLOW_257536,1499262404.52357,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.375,True,True,80,57876,src_port_randomized
FLOW_442880,1499262772.325232,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.48,True,True,57276,80,src_port_randomized
FLOW_211036,1499262307.433292,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,0.985,0,0.5,True,True,53336,80,src_port_randomized
FLOW_403840,1499262703.444092,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,0.985,0,0.345,True,True,80,33956,src_port_randomized
FLOW_420393,1499262736.770226,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,1,1,1.0,0,0.465,True,True,43754,80,src_port_randomized
FLOW_655316,1499263188.976373,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.445,True,True,80,39476,src_port_randomized
FLOW_232560,1499262354.812948,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,1,1,1.0,0,0.425,True,True,80,42576,src_port_randomized
